,title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature
8781,Shadowboxer,['Fiona Apple'],spotify:track:0m9WoNdU0G9POoRXpUZZME,0.298,0.52,2,-7.297,0,0.0303,0.265,0.0,0.165,0.223,74.131,0m9WoNdU0G9POoRXpUZZME,spotify:track:0m9WoNdU0G9POoRXpUZZME,324267,4
8782,Fairies Wear Boots,['Black Sabbath'],spotify:track:2fDUWchIKag9U4JCl3xmL8,0.441,0.705,7,-8.921,0,0.0418,0.00158,0.0419,0.224,0.719,136.431,2fDUWchIKag9U4JCl3xmL8,spotify:track:2fDUWchIKag9U4JCl3xmL8,374267,4
8783,When Under Ether,['PJ Harvey'],spotify:track:0Cfh9xGTkMw4o4bJ6oL3ne,0.33,0.385,5,-13.878,0,0.0338,0.875,0.041,0.101,0.331,205.079,0Cfh9xGTkMw4o4bJ6oL3ne,spotify:track:0Cfh9xGTkMw4o4bJ6oL3ne,141827,4
8784,Confusion Bay,['Raunchy'],spotify:track:6qLNg553RxfY52TeGSSDVJ,0.377,0.933,11,-5.057,0,0.107,8.04e-06,0.0049,0.183,0.263,164.012,6qLNg553RxfY52TeGSSDVJ,spotify:track:6qLNg553RxfY52TeGSSDVJ,234680,4
8785,Shame On The Night,['Dio'],spotify:track:2QCk8lF2jzZmC28zxq6bgo,0.495,0.761,2,-9.17,1,0.0475,0.0414,0.249,0.244,0.315,121.442,2QCk8lF2jzZmC28zxq6bgo,spotify:track:2QCk8lF2jzZmC28zxq6bgo,319280,4
8786,Eradication Instincts Defined,['Dimmu Borgir'],spotify:track:0FTMaa5IV5gJr87D1Hn8FL,0.191,0.926,10,-4.561,0,0.0966,0.000448,0.325,0.133,0.106,102.332,0FTMaa5IV5gJr87D1Hn8FL,spotify:track:0FTMaa5IV5gJr87D1Hn8FL,434987,3
8787,Tulane,['Joan Jett & The Blackhearts'],spotify:track:47Q3gt6U0yCnnrUzpyvcHF,0.575,0.891,4,-11.085,1,0.0388,0.346,0.0,0.336,0.813,159.787,47Q3gt6U0yCnnrUzpyvcHF,spotify:track:47Q3gt6U0yCnnrUzpyvcHF,173960,4
8788,What I Am,['Edie Brickell & New Bohemians'],spotify:track:6X1mtEmDPmg4Qp0s8QwACQ,0.679,0.68,11,-11.702,0,0.0616,0.613,6.21e-05,0.0523,0.574,88.917,6X1mtEmDPmg4Qp0s8QwACQ,spotify:track:6X1mtEmDPmg4Qp0s8QwACQ,297867,4
8789,You,['Bad Religion'],spotify:track:6i0THlN7Xs7D5XTwRHKhP1,0.298,0.991,0,-4.432,1,0.0724,0.000179,0.0,0.325,0.485,155.473,6i0THlN7Xs7D5XTwRHKhP1,spotify:track:6i0THlN7Xs7D5XTwRHKhP1,125200,4
8790,Dandy del Extrarradio,['Sidonie'],spotify:track:1JP7Cacus025NdnhTqSOft,0.591,0.852,0,-6.274,1,0.0268,0.000976,0.0,0.597,0.79,135.065,1JP7Cacus025NdnhTqSOft,spotify:track:1JP7Cacus025NdnhTqSOft,221707,4
8791,Fire It Up,['Modest Mouse'],spotify:track:5BzQvpJt4C90POnaTNaToM,0.632,0.7,7,-5.732,1,0.0349,0.000225,1.87e-05,0.395,0.686,172.02,5BzQvpJt4C90POnaTNaToM,spotify:track:5BzQvpJt4C90POnaTNaToM,274613,4
8792,Motown Blood - 2002 Remastered Version,['Mando Diao'],spotify:track:24SwY124OiEfNfind8xW3z,0.41,0.794,6,-5.217,0,0.0569,0.00427,1.52e-06,0.125,0.927,121.909,24SwY124OiEfNfind8xW3z,spotify:track:24SwY124OiEfNfind8xW3z,122627,4
8793,The Root of All Evil,['Dream Theater'],spotify:track:09pKnVI4uEh31Vvz7lVggD,0.287,0.957,1,-6.444,1,0.426,0.00046,0.00298,0.13,0.0952,142.37,09pKnVI4uEh31Vvz7lVggD,spotify:track:09pKnVI4uEh31Vvz7lVggD,487813,4
8794,At The Chime Of A City Clock,['Nick Drake'],spotify:track:3SkTI7XC0huSsmOjgBHtAV,0.501,0.215,6,-19.106,1,0.0336,0.577,0.000953,0.129,0.155,100.14,3SkTI7XC0huSsmOjgBHtAV,spotify:track:3SkTI7XC0huSsmOjgBHtAV,284267,4
8795,Blinded By The Sun,['The Seahorses'],spotify:track:4S7yha4rQKQkMGFfXM12x5,0.346,0.711,2,-7.606,1,0.0276,0.00071,5.5e-06,0.208,0.348,171.848,4S7yha4rQKQkMGFfXM12x5,spotify:track:4S7yha4rQKQkMGFfXM12x5,277627,4
8796,Mr Bojangles,['Robbie Williams'],spotify:track:0aktBBW59YFqs5Q5vq4AUA,0.388,0.548,0,-11.627,1,0.0803,0.082,2.39e-05,0.505,0.29,129.914,0aktBBW59YFqs5Q5vq4AUA,spotify:track:0aktBBW59YFqs5Q5vq4AUA,325080,3
8797,No te lloraré,['Huecco'],spotify:track:30AK75I0bvIl4tmpe2FQyh,0.707,0.949,5,-4.493,0,0.0521,0.0716,0.0,0.054,0.809,106.996,30AK75I0bvIl4tmpe2FQyh,spotify:track:30AK75I0bvIl4tmpe2FQyh,234661,4
8798,Down By The River,['Neil Young'],spotify:track:3VBTX9Hpiv5TP2ZNbO0REG,0.463,0.43,11,-9.356,0,0.0336,0.086,0.0449,0.0908,0.556,166.199,3VBTX9Hpiv5TP2ZNbO0REG,spotify:track:3VBTX9Hpiv5TP2ZNbO0REG,557467,4
8799,Stream of Consciousness,['Dream Theater'],spotify:track:4wIwfc4nbnH6Kxy0iIe2Up,0.424,0.886,4,-5.24,1,0.0496,1.31e-05,0.751,0.123,0.292,125.796,4wIwfc4nbnH6Kxy0iIe2Up,spotify:track:4wIwfc4nbnH6Kxy0iIe2Up,676267,4
8800,Nobody Weird Like Me - Remastered,['Red Hot Chili Peppers'],spotify:track:0tp9eoX9x9RZ2STDVarBBs,0.167,0.975,2,-4.279,1,0.216,0.000169,0.0161,0.172,0.0918,199.06,0tp9eoX9x9RZ2STDVarBBs,spotify:track:0tp9eoX9x9RZ2STDVarBBs,229960,4
8801,Demolition Lovers,['My Chemical Romance'],spotify:track:3zKgeFF8r3h1gfbtmsr3Tx,0.38,0.797,8,-9.091,1,0.057,0.00184,1.42e-05,0.208,0.206,118.64,3zKgeFF8r3h1gfbtmsr3Tx,spotify:track:3zKgeFF8r3h1gfbtmsr3Tx,366560,4
8802,San Francisco Bay Blues,['Eric Clapton'],spotify:track:0nNyCc3qq1GBrLvRFeU8Nx,0.543,0.763,0,-8.607,1,0.0524,0.17,0.0022,0.89,0.601,162.314,0nNyCc3qq1GBrLvRFeU8Nx,spotify:track:0nNyCc3qq1GBrLvRFeU8Nx,203333,4
8803,No One Knows I'm Gone,['Tom Waits'],spotify:track:3NhRTjBpAxmS86Bfnhkcmy,0.254,0.239,3,-12.477,0,0.0393,0.837,0.000615,0.149,0.2,71.421,3NhRTjBpAxmS86Bfnhkcmy,spotify:track:3NhRTjBpAxmS86Bfnhkcmy,102267,4
8804,Paisanaje,['Joaquín Sabina'],spotify:track:2J8gFkk71U6wxU77yRDYhe,0.787,0.609,7,-9.342,1,0.0538,0.0781,8.31e-06,0.0619,0.875,88.844,2J8gFkk71U6wxU77yRDYhe,spotify:track:2J8gFkk71U6wxU77yRDYhe,243373,4
8805,The Black Halo,['Kamelot'],spotify:track:6MGKL62XMBtwGsupor5AR3,0.453,0.88,9,-6.521,0,0.0758,4.14e-05,0.000278,0.345,0.384,136.049,6MGKL62XMBtwGsupor5AR3,spotify:track:6MGKL62XMBtwGsupor5AR3,223280,4
8806,Crazy Little Thing Called Love,"['Rihanna', 'J-Status']",spotify:track:70ChVPtKbNq2jFn5LLOeoW,0.758,0.557,7,-6.223,1,0.112,0.0152,1.43e-06,0.108,0.751,79.98,70ChVPtKbNq2jFn5LLOeoW,spotify:track:70ChVPtKbNq2jFn5LLOeoW,202080,4
8807,The Long Way Around,['The Chicks'],spotify:track:3yxysZDIzecV99HXhaRQfD,0.6,0.799,0,-5.395,1,0.0318,0.298,3.12e-05,0.13,0.326,128.03,3yxysZDIzecV99HXhaRQfD,spotify:track:3yxysZDIzecV99HXhaRQfD,273413,4
8808,Crece La Voz (feat. Muchachito),"['Macaco', 'Muchachito']",spotify:track:171khWvXfKMpKfueUWNVZL,0.789,0.765,5,-5.634,0,0.0714,0.39,0.000396,0.271,0.961,119.923,171khWvXfKMpKfueUWNVZL,spotify:track:171khWvXfKMpKfueUWNVZL,229947,4
8809,I'm Your Baby Tonight,['Whitney Houston'],spotify:track:0Eb2UmP2jtWwEJigX9akO0,0.702,0.852,6,-8.391,1,0.0774,0.055,0.000689,0.252,0.698,110.61,0Eb2UmP2jtWwEJigX9akO0,spotify:track:0Eb2UmP2jtWwEJigX9akO0,251867,4
8810,I Love You... I'll Kill You,['Enigma'],spotify:track:3E61ra5VUF6eu3tpfsXfou,0.562,0.813,8,-11.235,1,0.0533,0.0594,0.771,0.145,0.236,115.996,3E61ra5VUF6eu3tpfsXfou,spotify:track:3E61ra5VUF6eu3tpfsXfou,532560,4
8811,Volantes Pa La Falda Mi Gitana,['Melendi'],spotify:track:3ivkaoP5MdRoQup0YKi1HG,0.77,0.733,9,-6.225,0,0.0501,0.639,0.00221,0.151,0.524,143.914,3ivkaoP5MdRoQup0YKi1HG,spotify:track:3ivkaoP5MdRoQup0YKi1HG,212827,4
8812,Waiting On an Angel,['Ben Harper'],spotify:track:1R8AXYoxSJZislTMoezjXe,0.631,0.0477,10,-21.971,1,0.0662,0.854,0.0,0.104,0.466,118.146,1R8AXYoxSJZislTMoezjXe,spotify:track:1R8AXYoxSJZislTMoezjXe,233533,3
8813,Sentada Aqui En Mi Alma,['Chayanne'],spotify:track:05QhG4JOkDSPh4OsUCAUvM,0.488,0.528,3,-7.801,1,0.0354,0.606,0.0,0.107,0.414,84.837,05QhG4JOkDSPh4OsUCAUvM,spotify:track:05QhG4JOkDSPh4OsUCAUvM,242600,4
8814,Kooks - 1999 Remastered Version,"['David Bowie', 'Ken Scott']",spotify:track:2NOsNak3mXN0Y3678sVn6V,0.597,0.447,9,-11.228,1,0.0365,0.12,0.0,0.104,0.72,127.886,2NOsNak3mXN0Y3678sVn6V,spotify:track:2NOsNak3mXN0Y3678sVn6V,173467,4
8815,Thorns,['Demon Hunter'],spotify:track:1CXIhQ2tYVWNP1d66oUydc,0.487,0.986,11,-1.794,1,0.09,0.0019,2.2e-05,0.325,0.627,145.025,1CXIhQ2tYVWNP1d66oUydc,spotify:track:1CXIhQ2tYVWNP1d66oUydc,246347,4
8816,Bulletproof Cupid,['Placebo'],spotify:track:2jzOVlj8aqTPVQzAsXAeCh,0.335,0.677,8,-6.974,0,0.0427,6.15e-06,0.69,0.0674,0.344,104.01,2jzOVlj8aqTPVQzAsXAeCh,spotify:track:2jzOVlj8aqTPVQzAsXAeCh,142533,4
8817,Rollin' On,"['Mark Knopfler', 'Emmylou Harris']",spotify:track:6mjFFnuxtTv4ThzL7FWdSA,0.669,0.412,8,-8.042,0,0.0278,0.123,7.21e-05,0.119,0.709,145.0,6mjFFnuxtTv4ThzL7FWdSA,spotify:track:6mjFFnuxtTv4ThzL7FWdSA,251937,4
8818,Get Out,['Train'],spotify:track:7HnW3Gca8sDXc2t4VHWDUL,0.519,0.928,7,-4.104,1,0.0868,0.00136,0.0,0.287,0.398,128.082,7HnW3Gca8sDXc2t4VHWDUL,spotify:track:7HnW3Gca8sDXc2t4VHWDUL,203053,4
8819,La barrera del sonido,['Amaral'],spotify:track:5ymv9w5CQSoRmA9AM3OETt,0.541,0.636,11,-5.504,1,0.0272,0.15,1.76e-06,0.121,0.705,134.809,5ymv9w5CQSoRmA9AM3OETt,spotify:track:5ymv9w5CQSoRmA9AM3OETt,197000,4
8820,The Last Song,['The All-American Rejects'],spotify:track:77K8JuEhultAWFJcg6fLW2,0.326,0.877,1,-3.311,1,0.0646,0.0314,0.107,0.339,0.253,179.952,77K8JuEhultAWFJcg6fLW2,spotify:track:77K8JuEhultAWFJcg6fLW2,299723,4
8821,Supernova,['Mike Oldfield'],spotify:track:5Y8hDsnGhefL2TZOCbtmum,0.185,0.255,1,-14.686,0,0.0333,0.569,0.341,0.309,0.0315,92.454,5Y8hDsnGhefL2TZOCbtmum,spotify:track:5Y8hDsnGhefL2TZOCbtmum,204000,4
8822,It's Good But It Just Ain't Right,['The Hellacopters'],spotify:track:6fe2jjNkzFaQeDFG6PA0jC,0.161,0.983,1,-4.392,0,0.11,9.08e-05,6.73e-05,0.369,0.31,171.193,6fe2jjNkzFaQeDFG6PA0jC,spotify:track:6fe2jjNkzFaQeDFG6PA0jC,175133,4
8823,Never Leave Lonely Alone,['Ben Harper'],spotify:track:6n9VbDpP4WHdMtSj83BP8Y,0.762,0.164,2,-14.834,1,0.0339,0.95,0.0565,0.113,0.211,113.024,6n9VbDpP4WHdMtSj83BP8Y,spotify:track:6n9VbDpP4WHdMtSj83BP8Y,171960,4
8824,If You Got The Money - Acoustic Version,['Jamie T'],spotify:track:5vQ62SJvy2UwjboYfOr6UN,0.673,0.379,11,-9.456,0,0.419,0.788,0.0,0.104,0.748,89.461,5vQ62SJvy2UwjboYfOr6UN,spotify:track:5vQ62SJvy2UwjboYfOr6UN,195733,4
8825,Tobacco Island,['Flogging Molly'],spotify:track:4UQf1DAf1H7R7QmwZMFlfc,0.46,0.955,1,-4.148,1,0.0521,0.00411,0.0195,0.129,0.897,148.061,4UQf1DAf1H7R7QmwZMFlfc,spotify:track:4UQf1DAf1H7R7QmwZMFlfc,317907,4
8826,25 Or 6 To 4 - Remastered,['Chicago'],spotify:track:1K5AjxsfnJ8iaptRBngN1Y,0.602,0.911,7,-7.075,1,0.0657,0.297,0.0593,0.0819,0.699,147.406,1K5AjxsfnJ8iaptRBngN1Y,spotify:track:1K5AjxsfnJ8iaptRBngN1Y,289800,4
8827,When It Comes To You,['Dire Straits'],spotify:track:1M9Hk4MduW5gfvUBrfTkdy,0.626,0.654,0,-9.044,1,0.0252,0.204,0.557,0.0931,0.769,87.524,1M9Hk4MduW5gfvUBrfTkdy,spotify:track:1M9Hk4MduW5gfvUBrfTkdy,302040,4
8828,Back In The Village - 1998 Remastered Version,['Iron Maiden'],spotify:track:2Cms1U2yJdXDTr1HQIMBP6,0.343,0.971,7,-6.692,1,0.0943,0.000256,0.00229,0.481,0.37,132.906,2Cms1U2yJdXDTr1HQIMBP6,spotify:track:2Cms1U2yJdXDTr1HQIMBP6,320507,4
8829,Paradise - Live,['Sade'],spotify:track:2ZFyepEzjiNfkpg0AEz6wW,0.588,0.921,10,-8.379,0,0.0366,0.018,0.127,0.992,0.895,100.449,2ZFyepEzjiNfkpg0AEz6wW,spotify:track:2ZFyepEzjiNfkpg0AEz6wW,272000,4
8830,Don't Say A Word - Live Album Version,['Sonata Arctica'],spotify:track:2bluEHsP2oM4yqjVcROWGF,0.497,0.976,6,-6.02,0,0.0413,0.00026,0.454,0.716,0.366,109.987,2bluEHsP2oM4yqjVcROWGF,spotify:track:2bluEHsP2oM4yqjVcROWGF,395613,4
8831,Carry Me Ohio,['Sun Kil Moon'],spotify:track:4VMCjoSIEVuOomdtrNBnqt,0.594,0.51,6,-8.843,1,0.0233,0.312,0.0572,0.113,0.531,97.347,4VMCjoSIEVuOomdtrNBnqt,spotify:track:4VMCjoSIEVuOomdtrNBnqt,381040,4
8832,To Tame A Land - 1998 Remastered Version,['Iron Maiden'],spotify:track:5hXoRKWLdnUjNZfLSU5GUP,0.239,0.804,4,-7.979,0,0.0422,0.34,0.364,0.118,0.205,96.309,5hXoRKWLdnUjNZfLSU5GUP,spotify:track:5hXoRKWLdnUjNZfLSU5GUP,445467,4
8833,Fashion Victim,['Green Day'],spotify:track:0CP0p9hpQTT0eFEaYi9QTe,0.309,0.987,11,-3.006,0,0.0733,0.000356,0.0,0.224,0.748,107.199,0CP0p9hpQTT0eFEaYi9QTe,spotify:track:0CP0p9hpQTT0eFEaYi9QTe,168560,3
8834,Suicidal Dream,['Silverchair'],spotify:track:3ePiiMI19OFpH4NThvZ4gc,0.472,0.698,11,-7.827,0,0.0366,0.0142,6.44e-05,0.112,0.404,97.042,3ePiiMI19OFpH4NThvZ4gc,spotify:track:3ePiiMI19OFpH4NThvZ4gc,191960,4
8835,Spanish Stroll,['Mink DeVille'],spotify:track:0KXekBrWxu4N64Ly8vGgRc,0.748,0.678,4,-7.809,1,0.0623,0.61,0.0264,0.239,0.918,128.788,0KXekBrWxu4N64Ly8vGgRc,spotify:track:0KXekBrWxu4N64Ly8vGgRc,219293,4
8836,Explosive,"['Tonci Huljic', 'Bond']",spotify:track:7H6SeeoSJz9EsHX62D8RbB,0.576,0.897,10,-6.48,0,0.0502,0.000473,0.756,0.0969,0.603,115.033,7H6SeeoSJz9EsHX62D8RbB,spotify:track:7H6SeeoSJz9EsHX62D8RbB,190800,4
8837,Song of the black swan,['Pink Martini'],spotify:track:3AD0W1xHlMSYY73RoGsvLc,0.22,0.114,4,-17.79,0,0.0433,0.995,0.917,0.0783,0.077,91.056,3AD0W1xHlMSYY73RoGsvLc,spotify:track:3AD0W1xHlMSYY73RoGsvLc,130867,3
8838,Sweet Honey,['Slightly Stoopid'],spotify:track:2OjPd52BgdVZvTJ9CbCuPu,0.661,0.811,7,-4.244,1,0.0464,0.139,0.0,0.116,0.602,100.512,2OjPd52BgdVZvTJ9CbCuPu,spotify:track:2OjPd52BgdVZvTJ9CbCuPu,229785,4
8839,Skip Divided,['Thom Yorke'],spotify:track:15crUni1hZCKTlJbeWwe6s,0.711,0.488,9,-12.219,1,0.0848,0.771,0.419,0.0697,0.49,136.988,15crUni1hZCKTlJbeWwe6s,spotify:track:15crUni1hZCKTlJbeWwe6s,215813,4
8840,Shattered,['Pantera'],spotify:track:5APqyicPSWwJgFH8D9a8i3,0.342,0.82,1,-10.91,0,0.046,2.62e-05,0.749,0.104,0.525,119.421,5APqyicPSWwJgFH8D9a8i3,spotify:track:5APqyicPSWwJgFH8D9a8i3,201760,4
8841,Rock N Roll Jesus,['Kid Rock'],spotify:track:5BxLZ4g6ivcbFpAN0duzjF,0.618,0.951,4,-2.516,1,0.0507,0.0128,1.19e-05,0.0537,0.772,138.012,5BxLZ4g6ivcbFpAN0duzjF,spotify:track:5BxLZ4g6ivcbFpAN0duzjF,269653,4
8842,Trailblazers,['HammerFall'],spotify:track:5YoA8qyNkLKfxQFNUZQiY0,0.463,0.743,3,-6.289,0,0.037,0.000236,0.000145,0.121,0.457,130.001,5YoA8qyNkLKfxQFNUZQiY0,spotify:track:5YoA8qyNkLKfxQFNUZQiY0,338493,4
8843,Say Hello To The Angels,['Interpol'],spotify:track:2wcRwGsXDxT7YYjFwklX5w,0.315,0.893,9,-5.685,0,0.0374,3.67e-05,0.939,0.0852,0.263,102.961,2wcRwGsXDxT7YYjFwklX5w,spotify:track:2wcRwGsXDxT7YYjFwklX5w,268333,4
8844,You Could Be Mine - Live In Japan / 1992,"[""Guns N' Roses""]",spotify:track:4jwqSjrPiGFTt4Svvb6XXR,0.279,0.989,10,-3.554,0,0.254,2.54e-05,0.12,0.992,0.207,156.746,4jwqSjrPiGFTt4Svvb6XXR,spotify:track:4jwqSjrPiGFTt4Svvb6XXR,362267,4
8845,Waiting For The Miracle,['Leonard Cohen'],spotify:track:32Goz7vavuWbge8hLlGP6g,0.58,0.49,4,-12.877,0,0.0303,0.33,0.326,0.0805,0.394,81.994,32Goz7vavuWbge8hLlGP6g,spotify:track:32Goz7vavuWbge8hLlGP6g,462493,4
8846,Hands Up,['Black Eyed Peas'],spotify:track:1ZxMe3DwW3ypg9lRsfpIRt,0.8,0.858,11,-3.566,1,0.306,0.135,0.0,0.377,0.728,87.061,1ZxMe3DwW3ypg9lRsfpIRt,spotify:track:1ZxMe3DwW3ypg9lRsfpIRt,215827,4
8847,Pox - American Gothic EP,['The Smashing Pumpkins'],spotify:track:4ZNG7WM62A230nododEJRL,0.544,0.947,4,-4.983,1,0.072,0.000655,0.0426,0.179,0.681,89.251,4ZNG7WM62A230nododEJRL,spotify:track:4ZNG7WM62A230nododEJRL,217800,3
8848,Punainen Komentaja,['CMX'],spotify:track:3WvT7oXRhDC8sTslUlyyWO,0.301,0.928,2,-6.953,1,0.0492,9.8e-05,0.000221,0.239,0.593,139.993,3WvT7oXRhDC8sTslUlyyWO,spotify:track:3WvT7oXRhDC8sTslUlyyWO,245388,4
8849,Once Upon A Time,['The Smashing Pumpkins'],spotify:track:3iLyLsBE26mbljpLODNwMM,0.329,0.666,2,-7.241,1,0.0298,0.0546,0.0403,0.144,0.279,100.969,3iLyLsBE26mbljpLODNwMM,spotify:track:3iLyLsBE26mbljpLODNwMM,245960,4
8850,Genghis Khan - 1998 Remastered Version,['Iron Maiden'],spotify:track:5AqRl4cVxhxKKjf5HZNXH9,0.295,0.883,0,-7.923,1,0.0442,0.000203,0.901,0.11,0.57,112.858,5AqRl4cVxhxKKjf5HZNXH9,spotify:track:5AqRl4cVxhxKKjf5HZNXH9,189293,4
8851,Confusion And Frustration In Modern Times,['Sum 41'],spotify:track:6aEmByw9N2rewaEBkSs96M,0.425,0.979,11,-3.57,1,0.0878,0.000869,3.56e-05,0.308,0.314,117.173,6aEmByw9N2rewaEBkSs96M,spotify:track:6aEmByw9N2rewaEBkSs96M,226147,4
8852,By This Time Tomorow,['Minor Majority'],spotify:track:16Gl17NT26z0ecC9Mdp3L7,0.571,0.283,0,-12.643,1,0.0265,0.885,8.01e-06,0.188,0.383,107.33,16Gl17NT26z0ecC9Mdp3L7,spotify:track:16Gl17NT26z0ecC9Mdp3L7,218600,4
8853,Bright Pink Bookmark,['Frightened Rabbit'],spotify:track:2DjOI0GLiSsMqXr0KxnHxx,0.4,0.695,2,-9.246,1,0.03,0.72,0.987,0.338,0.546,147.748,2DjOI0GLiSsMqXr0KxnHxx,spotify:track:2DjOI0GLiSsMqXr0KxnHxx,72960,4
8854,Blood Of The Scribe,['Lamb of God'],spotify:track:2nGot8BOz025gbe5VzMVB4,0.276,0.98,10,-4.11,0,0.106,0.000532,0.102,0.321,0.082,102.069,2nGot8BOz025gbe5VzMVB4,spotify:track:2nGot8BOz025gbe5VzMVB4,263533,3
8855,"My Heart Will Go On - Love Theme from ""Titanic""",['Céline Dion'],spotify:track:3oEHQmhvFLiE7ZYES0ulzv,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,3oEHQmhvFLiE7ZYES0ulzv,spotify:track:3oEHQmhvFLiE7ZYES0ulzv,280000,1
8856,Jaws Theme Swimming,['Brand New'],spotify:track:2tizft2SGXX2squ6XX1OPY,0.551,0.556,1,-7.447,1,0.0314,0.00674,0.0,0.106,0.624,141.307,2tizft2SGXX2squ6XX1OPY,spotify:track:2tizft2SGXX2squ6XX1OPY,274367,3
8857,Rookie of the Year,['Funeral For A Friend'],spotify:track:05IWxcvFY5t7fUVJQdK9GA,0.276,0.872,6,-3.445,1,0.0399,1.38e-05,0.0,0.104,0.477,96.508,05IWxcvFY5t7fUVJQdK9GA,spotify:track:05IWxcvFY5t7fUVJQdK9GA,180733,3
8858,Faint - Live,['Linkin Park'],spotify:track:6wU578qNnCLbyla0t2REJp,0.544,0.986,9,-3.334,1,0.192,0.0193,0.0,0.963,0.345,135.122,6wU578qNnCLbyla0t2REJp,spotify:track:6wU578qNnCLbyla0t2REJp,167040,4
8859,Cold Sweat,['Thin Lizzy'],spotify:track:7JNq7kWLBLh1IlyeyOd9yX,0.277,0.989,1,-4.037,0,0.126,0.00463,0.0065,0.346,0.168,170.794,7JNq7kWLBLh1IlyeyOd9yX,spotify:track:7JNq7kWLBLh1IlyeyOd9yX,187267,4
8860,Belfast (Penguins And Cats),['Various Artists'],spotify:track:39Z0MjlrjasAbfZttoPY7j,0.429,0.168,8,-13.862,0,0.0305,0.784,0.000223,0.112,0.183,155.636,39Z0MjlrjasAbfZttoPY7j,spotify:track:39Z0MjlrjasAbfZttoPY7j,200227,4
8861,Animal City,['Shakira'],spotify:track:4NirETfurhjh8U9Y1l5U1S,0.781,0.824,6,-4.412,0,0.107,0.204,0.0,0.389,0.891,140.033,4NirETfurhjh8U9Y1l5U1S,spotify:track:4NirETfurhjh8U9Y1l5U1S,195507,4
8862,Shadows of Ourselves,['Thievery Corporation'],spotify:track:6ZUZyJ5GqodqXpBIMRWmOi,0.749,0.711,2,-9.11,0,0.0371,0.0758,0.857,0.0786,0.532,117.981,6ZUZyJ5GqodqXpBIMRWmOi,spotify:track:6ZUZyJ5GqodqXpBIMRWmOi,219773,4
8863,More Than A Memory,['Hoobastank'],spotify:track:1t3sRBp6A4MhT9a6aooDBX,0.368,0.675,9,-6.473,0,0.0283,0.0502,2.74e-06,0.169,0.193,175.229,1t3sRBp6A4MhT9a6aooDBX,spotify:track:1t3sRBp6A4MhT9a6aooDBX,433787,3
8864,Crucified - Radio Edit,['Army Of Lovers'],spotify:track:4Rc81IpOkIrVH0CvGMDAl9,0.597,0.932,4,-8.008,0,0.0583,0.0012,9.8e-05,0.457,0.481,121.995,4Rc81IpOkIrVH0CvGMDAl9,spotify:track:4Rc81IpOkIrVH0CvGMDAl9,213733,4
8865,Demonheart,['Luca Turilli'],spotify:track:5hOFYqOBSWJTdZAvxde3aH,0.416,0.945,9,-6.73,1,0.166,0.000292,3.3e-06,0.105,0.4,180.0,5hOFYqOBSWJTdZAvxde3aH,spotify:track:5hOFYqOBSWJTdZAvxde3aH,302720,4
8866,Conquest,['The White Stripes'],spotify:track:0LVRIyo9rj7oSrGu1z150w,0.475,0.744,7,-5.361,1,0.0713,0.0605,0.00269,0.181,0.472,136.9,0LVRIyo9rj7oSrGu1z150w,spotify:track:0LVRIyo9rj7oSrGu1z150w,168253,4
8867,I Don't Wanna Grow Up,['Tom Waits'],spotify:track:6gy1yr07YJ5wmneneRzzMf,0.523,0.633,2,-11.059,1,0.0253,0.382,0.0161,0.0849,0.886,86.398,6gy1yr07YJ5wmneneRzzMf,spotify:track:6gy1yr07YJ5wmneneRzzMf,151573,4
8868,Thundergods,['Sabaton'],spotify:track:4Ibc8wHqM6kntbrqi1pYLI,0.528,0.881,6,-4.641,0,0.052,0.00132,0.0209,0.0408,0.474,120.323,4Ibc8wHqM6kntbrqi1pYLI,spotify:track:4Ibc8wHqM6kntbrqi1pYLI,227627,4
8869,Out Of Exile,['Audioslave'],spotify:track:5Nf2DB61tSvnZg5uvQS9kT,0.414,0.934,0,-4.102,1,0.0692,0.0593,0.0,0.181,0.797,165.614,5Nf2DB61tSvnZg5uvQS9kT,spotify:track:5Nf2DB61tSvnZg5uvQS9kT,288507,4
8870,Fire In Cairo,['The Cure'],spotify:track:2ZZjAZLVSnHJnSNFN5AUCd,0.765,0.7,1,-8.844,1,0.245,0.234,3.82e-06,0.0996,0.673,146.062,2ZZjAZLVSnHJnSNFN5AUCd,spotify:track:2ZZjAZLVSnHJnSNFN5AUCd,203400,4
8871,Senses Working Overtime - Remastered,['XTC'],spotify:track:0XDv7SLyMkGcAnb12fMHa1,0.68,0.665,0,-11.886,1,0.0355,0.0289,0.0289,0.659,0.862,129.899,0XDv7SLyMkGcAnb12fMHa1,spotify:track:0XDv7SLyMkGcAnb12fMHa1,290667,4
8872,Eres Un@ Mas,['Ska-P'],spotify:track:0awiprd9BQ4vXukC5aD6Nw,0.446,0.9,7,-6.247,0,0.082,0.00317,0.0,0.0383,0.936,199.692,0awiprd9BQ4vXukC5aD6Nw,spotify:track:0awiprd9BQ4vXukC5aD6Nw,256413,4
